         Index             t     Heat Flow            Ts            Tr
           [#]           [s]          [mW]          [°C]          [°C]
             0   0,00000e+00  -1,26648e-01   4,29794e+02   4,30000e+02
             1   1,00000e-04  -1,26647e-01   4,29789e+02   4,29004e+02
             2   2,00000e-04  -1,24010e-01   4,29760e+02   4,28008e+02
             3   3,00000e-04  -1,17142e-01   4,29704e+02   4,27012e+02
             4   4,00000e-04  -1,08127e-01   4,29608e+02   4,26016e+02
             5   5,00000e-04  -1,00283e-01   4,29441e+02   4,25020e+02
             6   6,00000e-04  -9,62496e-02   4,29173e+02   4,24024e+02
             7   7,00000e-04  -9,65448e-02   4,28803e+02   4,23027e+02
             8   8,00000e-04  -9,99164e-02   4,28344e+02   4,22031e+02
             9   9,00000e-04  -1,04120e-01   4,27824e+02   4,21035e+02
            10   1,00000e-03  -1,06913e-01   4,27272e+02   4,20039e+02
            11   1,10000e-03  -1,07373e-01   4,26703e+02   4,19043e+02
            12   1,20000e-03  -1,06418e-01   4,26115e+02   4,18047e+02
            13   1,30000e-03  -1,05888e-01   4,25499e+02   4,17051e+02
            14   1,40000e-03  -1,07641e-01   4,24843e+02   4,16055e+02
            15   1,50000e-03  -1,12551e-01   4,24137e+02   4,15059e+02
            16   1,60000e-03  -1,20539e-01   4,23394e+02   4,14063e+02
            17   1,70000e-03  -1,30830e-01   4,22614e+02   4,13067e+02
            18   1,80000e-03  -1,42551e-01   4,21821e+02   4,12071e+02
            19   1,90000e-03  -1,55056e-01   4,21022e+02   4,11075e+02
            20   2,00000e-03  -1,68779e-01   4,20216e+02   4,10078e+02
            21   2,10000e-03  -1,84674e-01   4,19396e+02   4,09082e+02
            22   2,20000e-03  -2,04058e-01   4,18565e+02   4,08086e+02
            23   2,30000e-03  -2,27665e-01   4,17706e+02   4,07090e+02
            24   2,40000e-03  -2,55796e-01   4,16831e+02   4,06094e+02
            25   2,50000e-03  -2,88148e-01   4,15940e+02   4,05098e+02
            26   2,60000e-03  -3,23875e-01   4,15037e+02   4,04102e+02
            27   2,70000e-03  -3,62387e-01   4,14135e+02   4,03106e+02
            28   2,80000e-03  -4,03252e-01   4,13229e+02   4,02110e+02
            29   2,90000e-03  -4,46437e-01   4,12316e+02   4,01114e+02
            30   3,00000e-03  -4,92218e-01   4,11398e+02   4,00118e+02
            31   3,10000e-03  -5,40518e-01   4,10475e+02   3,99122e+02
            32   3,20000e-03  -5,90875e-01   4,09537e+02   3,98126e+02
            33   3,30000e-03  -6,42557e-01   4,08594e+02   3,97129e+02
            34   3,40000e-03  -6,94401e-01   4,07644e+02   3,96133e+02
            35   3,50000e-03  -7,44966e-01   4,06695e+02   3,95137e+02
            36   3,60000e-03  -7,93386e-01   4,05744e+02   3,94141e+02
            37   3,70000e-03  -8,39195e-01   4,04787e+02   3,93145e+02
            38   3,80000e-03  -8,82222e-01   4,03831e+02   3,92149e+02
            39   3,90000e-03  -9,22784e-01   4,02872e+02   3,91153e+02
            40   4,00000e-03  -9,60902e-01   4,01906e+02   3,90157e+02
            41   4,10000e-03  -9,96442e-01   4,00939e+02   3,89161e+02
            42   4,20000e-03  -1,02942e+00   3,99966e+02   3,88165e+02
            43   4,30000e-03  -1,05961e+00   3,98994e+02   3,87169e+02
            44   4,40000e-03  -1,08712e+00   3,98013e+02   3,86173e+02
            45   4,50000e-03  -1,11211e+00   3,97043e+02   3,85177e+02
            46   4,60000e-03  -1,13528e+00   3,96069e+02   3,84180e+02
            47   4,70000e-03  -1,15720e+00   3,95092e+02   3,83184e+02
            48   4,80000e-03  -1,17818e+00   3,94110e+02   3,82188e+02
            49   4,90000e-03  -1,19842e+00   3,93128e+02   3,81192e+02
            50   5,00000e-03  -1,21828e+00   3,92144e+02   3,80196e+02
            51   5,10000e-03  -1,23775e+00   3,91163e+02   3,79200e+02
            52   5,20000e-03  -1,25708e+00   3,90179e+02   3,78204e+02
            53   5,30000e-03  -1,27652e+00   3,89193e+02   3,77208e+02
            54   5,40000e-03  -1,29596e+00   3,88209e+02   3,76212e+02
            55   5,50000e-03  -1,31547e+00   3,87220e+02   3,75216e+02
            56   5,60000e-03  -1,33491e+00   3,86235e+02   3,74220e+02
            57   5,70000e-03  -1,35421e+00   3,85247e+02   3,73224e+02
            58   5,80000e-03  -1,37300e+00   3,84259e+02   3,72227e+02
            59   5,90000e-03  -1,39114e+00   3,83271e+02   3,71231e+02
            60   6,00000e-03  -1,40849e+00   3,82280e+02   3,70235e+02
            61   6,10000e-03  -1,42495e+00   3,81291e+02   3,69239e+02
            62   6,20000e-03  -1,44036e+00   3,80302e+02   3,68243e+02
            63   6,30000e-03  -1,45489e+00   3,79311e+02   3,67247e+02
            64   6,40000e-03  -1,46851e+00   3,78321e+02   3,66251e+02
            65   6,50000e-03  -1,48131e+00   3,77332e+02   3,65255e+02
            66   6,60000e-03  -1,49324e+00   3,76341e+02   3,64259e+02
            67   6,70000e-03  -1,50433e+00   3,75347e+02   3,63263e+02
            68   6,80000e-03  -1,51470e+00   3,74355e+02   3,62267e+02
            69   6,90000e-03  -1,52401e+00   3,73365e+02   3,61271e+02
            70   7,00000e-03  -1,53252e+00   3,72372e+02   3,60275e+02
            71   7,10000e-03  -1,54047e+00   3,71378e+02   3,59278e+02
            72   7,20000e-03  -1,54766e+00   3,70384e+02   3,58282e+02
            73   7,30000e-03  -1,55414e+00   3,69393e+02   3,57286e+02
            74   7,40000e-03  -1,56016e+00   3,68398e+02   3,56290e+02
            75   7,50000e-03  -1,56566e+00   3,67406e+02   3,55294e+02
            76   7,60000e-03  -1,57058e+00   3,66413e+02   3,54298e+02
            77   7,70000e-03  -1,57522e+00   3,65419e+02   3,53302e+02
            78   7,80000e-03  -1,57990e+00   3,64422e+02   3,52306e+02
            79   7,90000e-03  -1,58450e+00   3,63431e+02   3,51310e+02
            80   8,00000e-03  -1,58911e+00   3,62437e+02   3,50314e+02
            81   8,10000e-03  -1,59360e+00   3,61443e+02   3,49318e+02
            82   8,20000e-03  -1,59814e+00   3,60446e+02   3,48322e+02
            83   8,30000e-03  -1,60271e+00   3,59451e+02   3,47326e+02
            84   8,40000e-03  -1,60751e+00   3,58456e+02   3,46329e+02
            85   8,50000e-03  -1,61218e+00   3,57464e+02   3,45333e+02
            86   8,60000e-03  -1,61671e+00   3,56470e+02   3,44337e+02
            87   8,70000e-03  -1,62089e+00   3,55473e+02   3,43341e+02
            88   8,80000e-03  -1,62487e+00   3,54482e+02   3,42345e+02
            89   8,90000e-03  -1,62868e+00   3,53485e+02   3,41349e+02
            90   9,00000e-03  -1,63221e+00   3,52491e+02   3,40353e+02
            91   9,10000e-03  -1,63550e+00   3,51495e+02   3,39357e+02
            92   9,20000e-03  -1,63827e+00   3,50500e+02   3,38361e+02
            93   9,30000e-03  -1,64080e+00   3,49507e+02   3,37365e+02
            94   9,40000e-03  -1,64290e+00   3,48509e+02   3,36369e+02
            95   9,50000e-03  -1,64470e+00   3,47515e+02   3,35373e+02
            96   9,60000e-03  -1,64606e+00   3,46521e+02   3,34377e+02
            97   9,70000e-03  -1,64687e+00   3,45526e+02   3,33380e+02
            98   9,80000e-03  -1,64751e+00   3,44528e+02   3,32384e+02
            99   9,90000e-03  -1,64804e+00   3,43533e+02   3,31388e+02
           100   1,00000e-02  -1,64842e+00   3,42540e+02   3,30392e+02
           101   1,01000e-02  -1,64873e+00   3,41540e+02   3,29396e+02
           102   1,02000e-02  -1,64942e+00   3,40548e+02   3,28400e+02
           103   1,03000e-02  -1,65040e+00   3,39553e+02   3,27404e+02
           104   1,04000e-02  -1,65133e+00   3,38554e+02   3,26408e+02
           105   1,05000e-02  -1,65246e+00   3,37559e+02   3,25412e+02
           106   1,06000e-02  -1,65415e+00   3,36566e+02   3,24416e+02
           107   1,07000e-02  -1,65620e+00   3,35569e+02   3,23420e+02
           108   1,08000e-02  -1,65860e+00   3,34572e+02   3,22424e+02
           109   1,09000e-02  -1,66097e+00   3,33577e+02   3,21428e+02
           110   1,10000e-02  -1,66334e+00   3,32583e+02   3,20431e+02
           111   1,11000e-02  -1,66521e+00   3,31585e+02   3,19435e+02
           112   1,12000e-02  -1,66673e+00   3,30589e+02   3,18439e+02
           113   1,13000e-02  -1,66823e+00   3,29595e+02   3,17443e+02
           114   1,14000e-02  -1,66948e+00   3,28597e+02   3,16447e+02
           115   1,15000e-02  -1,67058e+00   3,27601e+02   3,15451e+02
           116   1,16000e-02  -1,67170e+00   3,26611e+02   3,14455e+02
           117   1,17000e-02  -1,67290e+00   3,25614e+02   3,13459e+02
           118   1,18000e-02  -1,67417e+00   3,24619e+02   3,12463e+02
           119   1,19000e-02  -1,67595e+00   3,23619e+02   3,11467e+02
           120   1,20000e-02  -1,67829e+00   3,22626e+02   3,10471e+02
           121   1,21000e-02  -1,68142e+00   3,21631e+02   3,09475e+02
           122   1,22000e-02  -1,68565e+00   3,20634e+02   3,08479e+02
           123   1,23000e-02  -1,69161e+00   3,19639e+02   3,07482e+02
           124   1,24000e-02  -1,69974e+00   3,18645e+02   3,06486e+02
           125   1,25000e-02  -1,70962e+00   3,17648e+02   3,05490e+02
           126   1,26000e-02  -1,72128e+00   3,16654e+02   3,04494e+02
           127   1,27000e-02  -1,73487e+00   3,15659e+02   3,03498e+02
           128   1,28000e-02  -1,75052e+00   3,14667e+02   3,02502e+02
           129   1,29000e-02  -1,76800e+00   3,13673e+02   3,01506e+02
           130   1,30000e-02  -1,78654e+00   3,12677e+02   3,00510e+02
           131   1,31000e-02  -1,80594e+00   3,11681e+02   2,99514e+02
           132   1,32000e-02  -1,82537e+00   3,10691e+02   2,98518e+02
           133   1,33000e-02  -1,84455e+00   3,09692e+02   2,97522e+02
           134   1,34000e-02  -1,86292e+00   3,08698e+02   2,96526e+02
           135   1,35000e-02  -1,87997e+00   3,07704e+02   2,95530e+02
           136   1,36000e-02  -1,89532e+00   3,06709e+02   2,94533e+02
           137   1,37000e-02  -1,90844e+00   3,05714e+02   2,93537e+02
           138   1,38000e-02  -1,91923e+00   3,04718e+02   2,92541e+02
           139   1,39000e-02  -1,92751e+00   3,03720e+02   2,91545e+02
           140   1,40000e-02  -1,93334e+00   3,02726e+02   2,90549e+02
           141   1,41000e-02  -1,93691e+00   3,01729e+02   2,89553e+02
           142   1,42000e-02  -1,93819e+00   3,00733e+02   2,88557e+02
           143   1,43000e-02  -1,93729e+00   2,99739e+02   2,87561e+02
           144   1,44000e-02  -1,93478e+00   2,98742e+02   2,86565e+02
           145   1,45000e-02  -1,93057e+00   2,97745e+02   2,85569e+02
           146   1,46000e-02  -1,92528e+00   2,96749e+02   2,84573e+02
           147   1,47000e-02  -1,91954e+00   2,95755e+02   2,83577e+02
           148   1,48000e-02  -1,91306e+00   2,94758e+02   2,82580e+02
           149   1,49000e-02  -1,90594e+00   2,93761e+02   2,81584e+02
           150   1,50000e-02  -1,89825e+00   2,92766e+02   2,80588e+02
           151   1,51000e-02  -1,89023e+00   2,91766e+02   2,79592e+02
           152   1,52000e-02  -1,88209e+00   2,90771e+02   2,78596e+02
           153   1,53000e-02  -1,87387e+00   2,89773e+02   2,77600e+02
           154   1,54000e-02  -1,86573e+00   2,88775e+02   2,76604e+02
           155   1,55000e-02  -1,85763e+00   2,87781e+02   2,75608e+02
           156   1,56000e-02  -1,84996e+00   2,86785e+02   2,74612e+02
           157   1,57000e-02  -1,84235e+00   2,85789e+02   2,73616e+02
           158   1,58000e-02  -1,83488e+00   2,84794e+02   2,72620e+02
           159   1,59000e-02  -1,82784e+00   2,83799e+02   2,71624e+02
           160   1,60000e-02  -1,82094e+00   2,82799e+02   2,70628e+02
           161   1,61000e-02  -1,81397e+00   2,81804e+02   2,69632e+02
           162   1,62000e-02  -1,80696e+00   2,80806e+02   2,68635e+02
