         Index             t     Heat Flow            Ts            Tr
           [#]           [s]          [mW]          [°C]          [°C]
             0   0,00000e+00  -5,29935e-03  -7,97659e+01  -8,00000e+01
             1   1,00000e-04  -5,24790e-03  -7,97648e+01  -7,98000e+01
             2   2,00000e-04  -5,25233e-03  -7,97626e+01  -7,96000e+01
             3   3,00000e-04  -5,39064e-03  -7,97604e+01  -7,94000e+01
             4   4,00000e-04  -5,74087e-03  -7,97493e+01  -7,92000e+01
             5   5,00000e-04  -6,28111e-03  -7,97449e+01  -7,90000e+01
             6   6,00000e-04  -6,91807e-03  -7,97250e+01  -7,88000e+01
             7   7,00000e-04  -7,59704e-03  -7,97007e+01  -7,86000e+01
             8   8,00000e-04  -8,23615e-03  -7,96698e+01  -7,84000e+01
             9   9,00000e-04  -8,78572e-03  -7,96257e+01  -7,82000e+01
            10   1,00000e-03  -9,20605e-03  -7,95705e+01  -7,80000e+01
            11   1,10000e-03  -9,50560e-03  -7,95021e+01  -7,78000e+01
            12   1,20000e-03  -9,69246e-03  -7,94205e+01  -7,76000e+01
            13   1,30000e-03  -9,76222e-03  -7,93257e+01  -7,74000e+01
            14   1,40000e-03  -9,71815e-03  -7,92309e+01  -7,72000e+01
            15   1,50000e-03  -9,55394e-03  -7,91230e+01  -7,70000e+01
            16   1,60000e-03  -9,28098e-03  -7,90062e+01  -7,68000e+01
            17   1,70000e-03  -8,87382e-03  -7,88852e+01  -7,66000e+01
            18   1,80000e-03  -8,32398e-03  -7,87488e+01  -7,64000e+01
            19   1,90000e-03  -7,72457e-03  -7,86125e+01  -7,62000e+01
            20   2,00000e-03  -6,97605e-03  -7,84674e+01  -7,60000e+01
            21   2,10000e-03  -6,12981e-03  -7,83203e+01  -7,58000e+01
            22   2,20000e-03  -5,20606e-03  -7,81689e+01  -7,56000e+01
            23   2,30000e-03  -4,13168e-03  -7,80197e+01  -7,54000e+01
            24   2,40000e-03  -2,91921e-03  -7,78597e+01  -7,52000e+01
            25   2,50000e-03  -1,54231e-03  -7,76932e+01  -7,50000e+01
            26   2,60000e-03   1,56992e-05  -7,75290e+01  -7,48000e+01
            27   2,70000e-03   1,72813e-03  -7,73562e+01  -7,46000e+01
            28   2,80000e-03   3,58082e-03  -7,71813e+01  -7,44000e+01
            29   2,90000e-03   5,61446e-03  -7,70109e+01  -7,42000e+01
            30   3,00000e-03   7,84501e-03  -7,68297e+01  -7,40000e+01
            31   3,10000e-03   1,02993e-02  -7,66530e+01  -7,38000e+01
            32   3,20000e-03   1,29578e-02  -7,64721e+01  -7,36000e+01
            33   3,30000e-03   1,57724e-02  -7,62891e+01  -7,34000e+01
            34   3,40000e-03   1,87669e-02  -7,60954e+01  -7,32000e+01
            35   3,50000e-03   2,19471e-02  -7,59171e+01  -7,30000e+01
            36   3,60000e-03   2,52758e-02  -7,57301e+01  -7,28000e+01
            37   3,70000e-03   2,87627e-02  -7,55325e+01  -7,26000e+01
            38   3,80000e-03   3,23176e-02  -7,53545e+01  -7,24000e+01
            39   3,90000e-03   3,60341e-02  -7,51551e+01  -7,22000e+01
            40   4,00000e-03   3,98905e-02  -7,49644e+01  -7,20000e+01
            41   4,10000e-03   4,38382e-02  -7,47673e+01  -7,18000e+01
            42   4,20000e-03   4,78855e-02  -7,45813e+01  -7,16000e+01
            43   4,30000e-03   5,19182e-02  -7,43781e+01  -7,14000e+01
            44   4,40000e-03   5,59979e-02  -7,41880e+01  -7,12000e+01
            45   4,50000e-03   6,00798e-02  -7,39894e+01  -7,10000e+01
            46   4,60000e-03   6,41527e-02  -7,37996e+01  -7,08000e+01
            47   4,70000e-03   6,81425e-02  -7,35970e+01  -7,06000e+01
            48   4,80000e-03   7,20902e-02  -7,33967e+01  -7,04000e+01
            49   4,90000e-03   7,59804e-02  -7,31987e+01  -7,02000e+01
            50   5,00000e-03   7,97579e-02  -7,30052e+01  -7,00000e+01
            51   5,10000e-03   8,33592e-02  -7,28140e+01  -6,98000e+01
            52   5,20000e-03   8,67775e-02  -7,26036e+01  -6,96000e+01
            53   5,30000e-03   8,99760e-02  -7,24084e+01  -6,94000e+01
            54   5,40000e-03   9,30585e-02  -7,22048e+01  -6,92000e+01
            55   5,50000e-03   9,60660e-02  -7,20077e+01  -6,90000e+01
            56   5,60000e-03   9,88147e-02  -7,18087e+01  -6,88000e+01
            57   5,70000e-03   1,01451e-01  -7,16055e+01  -6,86000e+01
            58   5,80000e-03   1,03917e-01  -7,14111e+01  -6,84000e+01
            59   5,90000e-03   1,06192e-01  -7,12061e+01  -6,82000e+01
            60   6,00000e-03   1,08246e-01  -7,10098e+01  -6,80000e+01
            61   6,10000e-03   1,10168e-01  -7,08115e+01  -6,78000e+01
