Index	t	Heat Flow	Ts	Tr
0	0.00000e+00	4.47408e-04	-7.97576e+01	-8.00000e+01
1	1.00000e-04	5.80011e-04	-7.97582e+01	-7.98000e+01
2	2.00000e-04	5.55874e-04	-7.97537e+01	-7.96000e+01
3	3.00000e-04	4.02621e-04	-7.97537e+01	-7.94000e+01
4	4.00000e-04	8.65061e-05	-7.97425e+01	-7.92000e+01
5	5.00000e-04	-3.47708e-04	-7.97380e+01	-7.90000e+01
6	6.00000e-04	-8.45092e-04	-7.97133e+01	-7.88000e+01
7	7.00000e-04	-1.31840e-03	-7.96931e+01	-7.86000e+01
8	8.00000e-04	-1.63670e-03	-7.96617e+01	-7.84000e+01
9	9.00000e-04	-1.81024e-03	-7.96078e+01	-7.82000e+01
10	1.00000e-03	-1.76783e-03	-7.95540e+01	-7.80000e+01
11	1.10000e-03	-1.50660e-03	-7.94890e+01	-7.78000e+01
12	1.20000e-03	-9.62108e-04	-7.94082e+01	-7.76000e+01
13	1.30000e-03	-1.28647e-04	-7.93118e+01	-7.74000e+01
14	1.40000e-03	9.71352e-04	-7.92133e+01	-7.72000e+01
15	1.50000e-03	2.37967e-03	-7.91035e+01	-7.70000e+01
16	1.60000e-03	4.09688e-03	-7.89894e+01	-7.68000e+01
17	1.70000e-03	6.13942e-03	-7.88574e+01	-7.66000e+01
18	1.80000e-03	8.62373e-03	-7.87299e+01	-7.64000e+01
19	1.90000e-03	1.15907e-02	-7.85958e+01	-7.62000e+01
20	2.00000e-03	1.50858e-02	-7.84507e+01	-7.60000e+01
21	2.10000e-03	1.91348e-02	-7.83034e+01	-7.58000e+01
22	2.20000e-03	2.38123e-02	-7.81539e+01	-7.56000e+01
23	2.30000e-03	2.91463e-02	-7.79979e+01	-7.54000e+01
24	2.40000e-03	3.51857e-02	-7.78397e+01	-7.52000e+01
25	2.50000e-03	4.19560e-02	-7.76728e+01	-7.50000e+01
26	2.60000e-03	4.95094e-02	-7.75015e+01	-7.48000e+01
27	2.70000e-03	5.78547e-02	-7.73370e+01	-7.46000e+01
28	2.80000e-03	6.70204e-02	-7.71682e+01	-7.44000e+01
29	2.90000e-03	7.69236e-02	-7.69839e+01	-7.42000e+01
30	3.00000e-03	8.75050e-02	-7.68087e+01	-7.40000e+01
31	3.10000e-03	9.88182e-02	-7.66270e+01	-7.38000e+01
32	3.20000e-03	1.10698e-01	-7.64476e+01	-7.36000e+01
33	3.30000e-03	1.23088e-01	-7.62573e+01	-7.34000e+01
34	3.40000e-03	1.35896e-01	-7.60738e+01	-7.32000e+01
35	3.50000e-03	1.49102e-01	-7.58838e+01	-7.30000e+01
36	3.60000e-03	1.62537e-01	-7.56940e+01	-7.28000e+01
37	3.70000e-03	1.76125e-01	-7.55087e+01	-7.26000e+01
38	3.80000e-03	1.89689e-01	-7.53148e+01	-7.24000e+01
39	3.90000e-03	2.03255e-01	-7.51210e+01	-7.22000e+01
40	4.00000e-03	2.16579e-01	-7.49295e+01	-7.20000e+01
41	4.10000e-03	2.29636e-01	-7.47338e+01	-7.18000e+01
42	4.20000e-03	2.42307e-01	-7.45383e+01	-7.16000e+01
43	4.30000e-03	2.54713e-01	-7.43408e+01	-7.14000e+01
44	4.40000e-03	2.66709e-01	-7.41500e+01	-7.12000e+01
45	4.50000e-03	2.78233e-01	-7.39418e+01	-7.10000e+01
46	4.60000e-03	2.89322e-01	-7.37579e+01	-7.08000e+01
47	4.70000e-03	3.00031e-01	-7.35566e+01	-7.06000e+01
48	4.80000e-03	3.10257e-01	-7.33598e+01	-7.04000e+01
49	4.90000e-03	3.19850e-01	-7.31589e+01	-7.02000e+01
50	5.00000e-03	3.28862e-01	-7.29581e+01	-7.00000e+01
51	5.10000e-03	3.37422e-01	-7.27575e+01	-6.98000e+01
52	5.20000e-03	3.45500e-01	-7.25657e+01	-6.96000e+01
53	5.30000e-03	3.53051e-01	-7.23567e+01	-6.94000e+01
54	5.40000e-03	3.60080e-01	-7.21653e+01	-6.92000e+01
55	5.50000e-03	3.66766e-01	-7.19697e+01	-6.90000e+01
56	5.60000e-03	3.73163e-01	-7.17742e+01	-6.88000e+01
57	5.70000e-03	3.79096e-01	-7.15724e+01	-6.86000e+01
58	5.80000e-03	3.84806e-01	-7.13664e+01	-6.84000e+01
59	5.90000e-03	3.90166e-01	-7.11693e+01	-6.82000e+01
60	6.00000e-03	3.95279e-01	-7.09636e+01	-6.80000e+01
61	6.10000e-03	4.00161e-01	-7.07690e+01	-6.78000e+01
62	6.20000e-03	4.04807e-01	-7.05615e+01	-6.76000e+01
63	6.30000e-03	4.09124e-01	-7.03693e+01	-6.74000e+01
64	6.40000e-03	4.13217e-01	-7.01730e+01	-6.72000e+01
65	6.50000e-03	4.17229e-01	-6.99682e+01	-6.70000e+01
66	6.60000e-03	4.21001e-01	-6.97678e+01	-6.68000e+01
67	6.70000e-03	4.24653e-01	-6.95655e+01	-6.66000e+01
68	6.80000e-03	4.28042e-01	-6.93633e+01	-6.64000e+01
69	6.90000e-03	4.31297e-01	-6.91656e+01	-6.62000e+01
70	7.00000e-03	4.34344e-01	-6.89681e+01	-6.60000e+01
71	7.10000e-03	4.37359e-01	-6.87664e+01	-6.58000e+01
72	7.20000e-03	4.40361e-01	-6.85606e+01	-6.56000e+01
73	7.30000e-03	4.43196e-01	-6.83657e+01	-6.54000e+01
74	7.40000e-03	4.45796e-01	-6.81731e+01	-6.52000e+01
75	7.50000e-03	4.48516e-01	-6.79677e+01	-6.50000e+01
76	7.60000e-03	4.51071e-01	-6.77605e+01	-6.48000e+01
77	7.70000e-03	4.53542e-01	-6.75576e+01	-6.46000e+01
78	7.80000e-03	4.55965e-01	-6.73571e+01	-6.44000e+01
79	7.90000e-03	4.58324e-01	-6.71588e+01	-6.42000e+01
80	8.00000e-03	4.60669e-01	-6.69607e+01	-6.40000e+01
81	8.10000e-03	4.62749e-01	-6.67606e+01	-6.38000e+01
82	8.20000e-03	4.64611e-01	-6.65522e+01	-6.36000e+01
83	8.30000e-03	4.66421e-01	-6.63546e+01	-6.34000e+01
84	8.40000e-03	4.68194e-01	-6.61550e+01	-6.32000e+01
85	8.50000e-03	4.69856e-01	-6.59577e+01	-6.30000e+01
86	8.60000e-03	4.71414e-01	-6.57520e+01	-6.28000e+01
87	8.70000e-03	4.72946e-01	-6.55529e+01	-6.26000e+01
88	8.80000e-03	4.74499e-01	-6.53497e+01	-6.24000e+01
89	8.90000e-03	4.76002e-01	-6.51446e+01	-6.22000e+01
90	9.00000e-03	4.77391e-01	-6.49438e+01	-6.20000e+01
91	9.10000e-03	4.78630e-01	-6.47495e+01	-6.18000e+01
