Index	t	Heat Flow	Ts	Tr
176	1.76000e-02	5.39000e-01	-4.67924e+01	-4.48000e+01
177	1.77000e-02	5.39670e-01	-4.65908e+01	-4.46000e+01
178	1.78000e-02	5.40332e-01	-4.63854e+01	-4.44000e+01
179	1.79000e-02	5.40896e-01	-4.61841e+01	-4.42000e+01
180	1.80000e-02	5.41495e-01	-4.59889e+01	-4.40000e+01
181	1.81000e-02	5.42158e-01	-4.57819e+01	-4.38000e+01
182	1.82000e-02	5.42836e-01	-4.55811e+01	-4.36000e+01
183	1.83000e-02	5.43330e-01	-4.53803e+01	-4.34000e+01
184	1.84000e-02	5.43806e-01	-4.51758e+01	-4.32000e+01
185	1.85000e-02	5.44214e-01	-4.49793e+01	-4.30000e+01
186	1.86000e-02	5.44598e-01	-4.47809e+01	-4.28000e+01
187	1.87000e-02	5.44909e-01	-4.45689e+01	-4.26000e+01
188	1.88000e-02	5.45278e-01	-4.43728e+01	-4.24000e+01
189	1.89000e-02	5.45687e-01	-4.41709e+01	-4.22000e+01
190	1.90000e-02	5.46170e-01	-4.39692e+01	-4.20000e+01
191	1.91000e-02	5.46574e-01	-4.37695e+01	-4.18000e+01
192	1.92000e-02	5.47191e-01	-4.35661e+01	-4.16000e+01
193	1.93000e-02	5.47827e-01	-4.33628e+01	-4.14000e+01
194	1.94000e-02	5.48280e-01	-4.31674e+01	-4.12000e+01
195	1.95000e-02	5.48806e-01	-4.29664e+01	-4.10000e+01
196	1.96000e-02	5.49234e-01	-4.27635e+01	-4.08000e+01
197	1.97000e-02	5.49736e-01	-4.25608e+01	-4.06000e+01
198	1.98000e-02	5.50391e-01	-4.23640e+01	-4.04000e+01
199	1.99000e-02	5.51264e-01	-4.21537e+01	-4.02000e+01
200	2.00000e-02	5.51976e-01	-4.19572e+01	-4.00000e+01
201	2.01000e-02	5.52524e-01	-4.17570e+01	-3.98000e+01
202	2.02000e-02	5.52987e-01	-4.15530e+01	-3.96000e+01
203	2.03000e-02	5.53621e-01	-4.13471e+01	-3.94000e+01
204	2.04000e-02	5.54184e-01	-4.11550e+01	-3.92000e+01
205	2.05000e-02	5.54762e-01	-4.09476e+01	-3.90000e+01
206	2.06000e-02	5.55362e-01	-4.07499e+01	-3.88000e+01
207	2.07000e-02	5.55947e-01	-4.05466e+01	-3.86000e+01
208	2.08000e-02	5.56670e-01	-4.03453e+01	-3.84000e+01
209	2.09000e-02	5.57406e-01	-4.01461e+01	-3.82000e+01
210	2.10000e-02	5.58056e-01	-3.99470e+01	-3.80000e+01
211	2.11000e-02	5.58671e-01	-3.97385e+01	-3.78000e+01
212	2.12000e-02	5.59143e-01	-3.95454e+01	-3.76000e+01
213	2.13000e-02	5.59732e-01	-3.93371e+01	-3.74000e+01
214	2.14000e-02	5.60228e-01	-3.91367e+01	-3.72000e+01
215	2.15000e-02	5.60767e-01	-3.89363e+01	-3.70000e+01
216	2.16000e-02	5.61498e-01	-3.87323e+01	-3.68000e+01
217	2.17000e-02	5.62094e-01	-3.85303e+01	-3.66000e+01
218	2.18000e-02	5.62573e-01	-3.83342e+01	-3.64000e+01
219	2.19000e-02	5.63099e-01	-3.81305e+01	-3.62000e+01
220	2.20000e-02	5.63640e-01	-3.79270e+01	-3.60000e+01
221	2.21000e-02	5.63999e-01	-3.77236e+01	-3.58000e+01
222	2.22000e-02	5.64531e-01	-3.75261e+01	-3.56000e+01
223	2.23000e-02	5.65064e-01	-3.73191e+01	-3.54000e+01
224	2.24000e-02	5.65561e-01	-3.71199e+01	-3.52000e+01
225	2.25000e-02	5.66101e-01	-3.69228e+01	-3.50000e+01
226	2.26000e-02	5.66723e-01	-3.67182e+01	-3.48000e+01
